"acousticness","danceability","duration_ms","energy","genre","instrumentalness","key","liveness","loudness","mode","song_name","speechiness","tempo","time_signature","valence"
0.187,0.612,156996,0.538,"Hiphop",0,7,0.102,-7.338,0,"For You",0.065,146.896,4,0.231
0.287,0.6,286627,0.743,"Hiphop",0,10,0.342,-5.996,0,"Keep It On The Hush",0.489,154.814,4,0.806
0.000136,0.692,246320,0.833,"Hiphop",1.98e-05,7,0.515,-3.974,1,"Who Am I (What's My Name)?",0.0492,193.628,4,0.692
0.246,0.618,283551,0.693,"Hiphop",0,7,0.112,-5.943,0,"Do Not Disturb",0.45,170.982,4,0.454
0.0511,0.63,255267,0.622,"Hiphop",0,0,0.316,-6.092,0,"Party Girls",0.0487,130.054,4,0.0828
0.00524,0.819,163200,0.525,"Hiphop",1.61e-05,6,0.0954,-8.85,1,"Party Here",0.104,124.856,4,0.15
0.316,0.638,248781,0.662,"Hiphop",0,1,0.258,-5.497,1,"JUNKY",0.404,164.654,4,0.675
0.194,0.732,230920,0.772,"Hiphop",1.54e-06,2,0.242,-6.142,0,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",0.267,123.009,4,0.493
0.364,0.752,197600,0.584,"Hiphop",0.017,7,0.197,-10.634,1,"Ottolenghi",0.275,189.836,4,0.264
0.272,0.752,148453,0.83,"Hiphop",0,10,0.22,-4.249,0,"Grandma Hips",0.316,198.418,4,0.777
0.151,0.706,330783,0.688,"Hiphop",0,1,0.466,-6.357,1,"Wat's Wrong (feat. Zacari & Kendrick Lamar)",0.269,125.966,4,0.313
0.964,0.577,126312,0.387,"Hiphop",0.705,7,0.208,-8.607,1,"worldstar money (interlude)",0.274,146.565,1,0.459
0.311,0.544,274826,0.626,"Hiphop",0,2,0.106,-9.544,0,"Vibe",0.334,158.202,1,0.399
0.0101,0.721,221427,0.723,"Hiphop",0.00108,4,0.4,-4.429,0,"I'm Not a Player",0.239,189.488,4,0.542
0.0491,0.6,175040,0.716,"Hiphop",0,3,0.109,-5.554,0,"Grinding All My Life",0.384,180.165,4,0.246
0.0372,0.681,287027,0.648,"Hiphop",0,11,0.199,-3.655,0,"G'D Up",0.188,167.968,4,0.415
0.158,0.794,291893,0.647,"Hiphop",0,0,0.139,-6.232,1,"Black Beatles",0.0628,145.945,4,0.345
0.102,0.733,288133,0.664,"Hiphop",0,8,0.191,-6.163,1,"BedRock",0.295,148.005,4,0.557
0.511,0.644,210495,0.801,"Hiphop",8.59e-06,7,0.614,-4.55,1,"Ignorance Is Bliss",0.387,164.312,4,0.764
0.0923,0.759,187280,0.825,"Hiphop",0.00057,8,0.24,-4.289,1,"On Fire",0.22,189.714,4,0.429
0.117,0.758,232773,0.519,"Hiphop",0.0742,10,0.109,-10.58,0,"You Know How We Do It - Remastered",0.0395,185.744,4,0.617
0.0665,0.729,206253,0.82,"Hiphop",0,10,0.274,-5.544,0,"Speak On It",0.333,171.702,4,0.471
0.25,0.793,216933,0.49,"Hiphop",1e-04,8,0.432,-10.984,0,"Hair Down (feat. Kendrick Lamar)",0.285,120.099,4,0.468
0.123,0.777,217287,0.48,"Hiphop",0,1,0.23,-7.296,1,"Real Deal",0.157,160.054,4,0.55
0.242,0.806,221832,0.523,"Hiphop",0,9,0.0415,-13.363,1,"Dom Perignon",0.203,199.994,4,0.79
0.00484,0.797,282640,0.582,"Hiphop",2.04e-06,2,0.517,-12.97,1,"Fight The Power",0.255,105.974,4,0.415
0.033,0.713,214840,0.952,"Hiphop",0,7,0.102,-5.384,0,"C’Mon (Catch ‘Em By Surprise)",0.11,130.024,4,0.16
0.978,0.375,178951,0.17,"Hiphop",0.00108,2,0.141,-15.752,1,"I Spoke To The Devil In Miami",0.0432,157.378,4,0.16
0.69,0.681,444956,0.817,"Hiphop",0.000652,5,0.198,-6.429,1,"Afraid of Us",0.107,163.966,4,0.482
0.0204,0.849,223693,0.61,"Hiphop",4.76e-06,8,0.0454,-10.822,1,"Da B Side (feat. The Notorious B.I.G.)",0.154,198.02,4,0.566
0.432,0.826,204173,0.553,"Hiphop",0,5,0.0771,-9.303,1,"Life Of A Mack",0.316,164.002,4,0.542
0.0313,0.92,161600,0.891,"Hiphop",0,3,0.083,-2.398,0,"The Next Episode",0.253,190.59,4,0.311
0.869,0.796,114005,0.412,"Hiphop",0.277,7,0.306,-8.878,0,"Honey",0.161,119.963,4,0.804
0.215,0.678,217500,0.789,"Hiphop",0,1,0.341,-5.016,1,"Bad Name - Remix",0.325,192.126,4,0.799
0.444,0.753,123560,0.652,"Hiphop",0,10,0.117,-5.943,0,"Stuck In A Dream (feat. Gunna)",0.0753,139.962,4,0.745
0.847,0.734,95467,0.57,"Hiphop",2.14e-05,7,0.112,-7.066,0,"Everybody Dies In Their Nightmares",0.133,129.953,4,0.689
0.283,0.741,231760,0.718,"Hiphop",2.21e-06,7,0.23,-5.823,1,"The Story of O.J.",0.415,165.848,4,0.576
0.186,0.622,237480,0.711,"Hiphop",0,10,0.107,-8.213,1,"The What",0.414,173.396,4,0.734
0.0954,0.572,271387,0.543,"Hiphop",0,7,0.329,-4.251,0,"Ghost Town",0.0287,166.728,4,0.329
0.011,0.452,116398,0.654,"Hiphop",0,11,0.115,-5.029,0,"u + i",0.0894,165.054,4,0.141
0.106,0.694,245907,0.866,"Hiphop",0,11,0.136,-5.614,0,"Get In My Car",0.305,150.364,4,0.784
0.0546,0.784,225037,0.416,"Hiphop",2.16e-05,7,0.112,-9.231,1,"Sextasy",0.102,147.994,4,0.259
0.0717,0.551,174266,0.884,"Hiphop",5.27e-06,1,0.659,-2.572,0,"We Made It Up",0.356,174.082,4,0.545
0.00402,0.636,185947,0.517,"Hiphop",0,0,0.0874,-6.759,1,"DNA.",0.36,139.928,4,0.394
0.0122,0.596,271600,0.62,"Hiphop",0,5,0.82,-6.133,0,"Can't Tell Me Nothing",0.039,160.058,4,0.102
0.432,0.778,252747,0.578,"Hiphop",0,9,0.138,-7.22,0,"Big Poppa - 2005 Remaster",0.274,168.974,4,0.758
0.0252,0.657,184827,0.588,"Hiphop",0,8,0.087,-6.005,1,"Apologize",0.0272,118.022,4,0.105
0.128,0.6,222560,0.577,"Hiphop",0,1,0.287,-8.17,1,"Family Ties",0.259,140.944,4,0.131
0.234,0.74,120133,0.488,"Hiphop",0,1,0.241,-7.664,0,"Envy Me",0.27,149.042,4,0.584
0.532,0.667,232571,0.523,"Hiphop",2.12e-05,10,0.137,-9.477,0,"4r Da Squaw",0.329,143.934,4,0.409
0.0544,0.719,257853,0.444,"Hiphop",0,4,0.17,-7.854,0,"I'm Sorry Baby (Remix) [feat. Wadz & Talkbox Pewee]",0.19,179.82,4,0.724
0.092,0.925,222240,0.737,"Hiphop",0,8,0.169,-1.292,1,"Forgot About Dre",0.0777,133.946,4,0.603
0.045,0.768,188040,0.648,"Hiphop",2.9e-05,11,0.113,-6.042,0,"Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)",0.188,194.026,4,0.358
0.251,0.836,190287,0.731,"Hiphop",0,6,0.0679,-7.396,0,"20 Joints",0.146,201.722,4,0.766
0.293,0.766,195536,0.72,"Hiphop",0,1,0.107,-8.347,1,"I Will",0.154,151.901,4,0.487
0.00658,0.434,217285,0.854,"Hiphop",0,7,0.367,-3.779,1,"Outside",0.14,162.604,4,0.269
0.0603,0.687,205733,0.793,"Hiphop",0,2,0.582,-4.254,1,"Numb / Encore",0.166,107.045,4,0.751
0.552,0.755,178213,0.631,"Hiphop",0,7,0.5,-4.751,0,"Otis",0.302,189.142,4,0.433
0.645,0.633,268916,0.779,"Hiphop",0,6,0.112,-6.968,1,"Super Hero",0.295,165.984,4,0.72
0.797,0.432,80000,0.554,"Hiphop",0,7,0.0804,-8.046,0,"TEETH",0.114,158.688,4,0.5
0.0358,0.704,141542,0.777,"Hiphop",0,2,0.151,-5.729,1,"All Night (feat. Knox Fortune)",0.195,111.921,4,0.392
0.342,0.458,269680,0.452,"Hiphop",1.94e-05,9,0.0703,-9.299,0,"Not You Too (feat. Chris Brown)",0.047,172.636,4,0.316
0.772,0.708,120059,0.235,"Hiphop",0.00238,11,0.103,-16.156,0,"Revenge",0.318,139.998,4,0.169
0.281,0.52,173947,0.823,"Hiphop",5.9e-06,2,0.125,-7.069,1,"ghost girl",0.0577,160.07,4,0.317
0.147,0.603,168013,0.827,"Hiphop",0,10,0.393,-5.677,0,"Vomitspit",0.217,186.02,4,0.846
0.0454,0.836,222933,0.484,"Hiphop",0,2,0.0557,-7.332,1,"When I B On Tha Mic",0.327,191.882,4,0.839
0.0672,0.748,230493,0.614,"Hiphop",7.81e-05,11,0.106,-6.004,0,"Soldier Like Me",0.407,172.03,4,0.57
0.0138,0.785,235535,0.62,"Hiphop",0,8,0.15,-6.667,1,"wokeuplikethis*",0.254,156.954,4,0.478
0.0283,0.838,302004,0.765,"Hiphop",1.5e-05,7,0.0779,-6.299,1,"Yamborghini High (feat. Juicy J)",0.28,137.767,4,0.635
0.862,0.457,242175,0.558,"Hiphop",3.73e-06,10,0.103,-6.02,0,"Papi I Missed U",0.0364,112.9,4,0.0386
0.578,0.398,106047,0.961,"Hiphop",0,10,0.613,-1.427,0,"Bada$$ Savior",0.306,172.301,4,0.869
0.315,0.371,213591,0.323,"Hiphop",0.947,6,0.114,-11.453,0,"Mourn",0.0323,119.936,4,0.0371
0.221,0.611,189893,0.752,"Hiphop",1.24e-05,8,0.0956,-4.438,1,"Untouchable",0.278,111.878,5,0.617
0.0787,0.592,319392,0.691,"Hiphop",1.03e-06,2,0.277,-8.435,1,"Bring the Ruckus",0.236,171.946,4,0.504
0.289,0.528,239535,0.875,"Hiphop",0,10,0.122,-8.014,0,"Figg Get Da Money",0.472,120.038,3,0.425
0.453,0.905,206500,0.562,"Hiphop",0.000285,8,0.13,-7.884,1,"Colorado",0.0662,139.997,4,0.507
0.0312,0.748,147616,0.779,"Hiphop",0,1,0.0721,-4.28,1,"Infatuated",0.0498,130.027,4,0.326
0.0867,0.713,304147,0.647,"Hiphop",0,7,0.636,-8.22,1,"Gimme the Loot - 2005 Remaster",0.439,188.072,4,0.694
0.114,0.934,243587,0.649,"Hiphop",1.71e-06,7,0.0807,-6.465,1,"The Light",0.266,194.052,4,0.685
0.016,0.712,249333,0.759,"Hiphop",0.0808,11,0.217,-5.397,1,"Yonkers",0.334,158.206,4,0.738
0.0399,0.776,147867,0.562,"Hiphop",0,9,0.138,-6.901,1,"RICKY",0.363,169.03,4,0.521
0.193,0.715,278112,0.654,"Hiphop",7.04e-06,11,0.0878,-5.413,0,"LEGENDARY (feat. J. Cole)",0.181,163.88,4,0.425
0.00406,0.524,87549,0.348,"Hiphop",2.59e-05,9,0.0659,-14.775,1,"hate my life",0.0356,179.996,4,0.0566
0.0162,0.745,165793,0.63,"Hiphop",0,1,0.484,-6.474,1,"In Da Hoopty",0.212,193.918,4,0.51
0.0219,0.835,267093,0.707,"Hiphop",2.19e-05,8,0.108,-5.074,1,"What's Luv? (feat. Ja-Rule & Ashanti)",0.0598,187.91,4,0.919
0.0358,0.741,198307,0.537,"Hiphop",0,1,0.146,-6.797,1,"Dennis Rodman (feat. Tyga)",0.143,160.908,4,0.233
0.228,0.823,256907,0.852,"Hiphop",0,0,0.19,-7.33,1,"Round of Applause (feat. Dynamite MC)",0.201,196.218,4,0.848
0.00338,0.65,240293,0.83,"Hiphop",1.42e-05,10,0.0862,-7.594,0,"Make Or Take",0.16,194.202,4,0.28
0.0106,0.662,221187,0.72,"Hiphop",0.0392,1,0.0499,-9.242,1,"Trunk Muzik",0.12,135.253,4,0.0789
0.0262,0.786,292013,0.9,"Hiphop",0.0235,1,0.306,-0.839,1,"Shit Hits The Fan",0.205,183.968,4,0.627
0.515,0.759,237507,0.245,"Hiphop",0.000154,6,0.102,-6.545,1,"Losin Control",0.138,193.984,4,0.209
0.261,0.388,199053,0.79,"Hiphop",0,1,0.464,-8.336,1,"Deeper",0.38,180.392,4,0.721
0.273,0.713,271333,0.678,"Hiphop",0,5,0.149,-3.525,0,"Say My Name",0.102,138.009,4,0.734
0.00581,0.42,184507,0.881,"Hiphop",0,1,0.147,-5.781,0,"Enter The Void (feat. Ab-Soul)",0.394,144.545,4,0.546
0.00654,0.661,296587,0.67,"Hiphop",0,8,0.473,-4.641,1,"Liquor Sto'",0.123,132.05,4,0.201
0.678,0.551,307687,0.711,"Hiphop",0,5,0.303,-7.012,0,"Self Love",0.196,146.71,4,0.553
0.411,0.61,184347,0.585,"Hiphop",0,11,0.0947,-6.832,0,"Did You See",0.362,106.791,4,0.831
0.464,0.38,348853,0.481,"Hiphop",0,7,0.0765,-9.874,0,"Acquainted",0.0567,105.36,4,0.237
0.425,0.751,182691,0.719,"Hiphop",0,3,0.0721,-4.78,0,"Love Hard, Fall Fast",0.0433,142.153,4,0.859
0.0333,0.673,233427,0.736,"Hiphop",0,0,0.098,-6.157,1,"Brenda's Got A Baby",0.075,166.729,4,0.721
0.00919,0.944,261973,0.839,"Hiphop",0,11,0.0921,-4.141,1,"Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat)",0.108,136.019,4,0.892
0.498,0.736,230813,0.795,"Hiphop",1.21e-06,1,0.254,-3.299,0,"Slide (feat. Frank Ocean & Migos)",0.0545,104.066,4,0.511
0.325,0.677,258827,0.501,"Hiphop",0,5,0.648,-10.446,1,"untitled 02 06.23.2014.",0.485,180.546,3,0.112
0.397,0.66,268800,0.707,"Hiphop",0,6,0.211,-5.758,1,"I Need a Girl (Pt. 1) [feat. Usher & Loon]",0.208,178.558,4,0.761
0.64,0.755,150599,0.578,"Hiphop",0.0315,1,0.101,-8.401,1,"The Who",0.0486,119.04,4,0.145
0.15,0.742,227000,0.595,"Hiphop",0,9,0.111,-7.51,1,"2 On (feat. ScHoolboy Q)",0.107,202.026,4,0.431
0.841,0.645,149368,0.497,"Hiphop",0,2,0.131,-4.111,1,"Koi",0.0265,120.036,5,0.602
0.0795,0.936,255640,0.678,"Hiphop",0,4,0.0838,-3.012,0,"X",0.21,193.822,4,0.822
0.326,0.775,214955,0.554,"Hiphop",0,7,0.108,-6.448,0,"Bucket List",0.323,144.047,4,0.175
0.0529,0.778,225400,0.835,"Hiphop",0,7,0.368,-7.201,1,"If You Must",0.244,193.764,4,0.736
0.334,0.352,409779,0.693,"Hiphop",6.21e-05,10,0.611,-7.412,0,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)",0.361,177.71,4,0.348
0.0895,0.586,238573,0.788,"Hiphop",0,4,0.0684,-4.707,1,"Pass the Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix",0.303,196.072,4,0.565
0.158,0.654,309800,0.637,"Hiphop",1.28e-05,10,0.338,-6.915,0,"Hail Mary",0.293,163.894,4,0.364
0.142,0.773,249627,0.63,"Hiphop",1.92e-06,9,0.237,-8.039,1,"Street Struck",0.432,173.922,4,0.677
0.197,0.826,216133,0.566,"Hiphop",0,10,0.356,-10.747,0,"Wu-Tang Clan Ain't Nuthing ta F' Wit",0.31,198.26,4,0.653
0.00589,0.884,234693,0.657,"Hiphop",0,6,0.154,-4.569,0,"King Kunta",0.0977,107.059,4,0.489
1.7e-05,0.69,202107,0.729,"Hiphop",0.0431,11,0.152,-5.819,0,"It Ain't Hard to Tell",0.221,182.752,4,0.357
0.781,0.607,173158,0.869,"Hiphop",0,5,0.137,-5.271,1,"Hol' Up",0.345,155.983,4,0.577
0.00419,0.748,213053,0.741,"Hiphop",0,6,0.147,-3.103,1,"My Way (feat. Monty)",0.0531,128.077,4,0.537
0.0295,0.832,184500,0.497,"Hiphop",0.000167,4,0.171,-9.144,1,"Cabaret",0.079,189.962,4,0.444
0.208,0.74,347373,0.783,"Hiphop",0,10,0.27,-6.403,0,"Show & Prove",0.298,186.374,4,0.779
0.412,0.448,203448,0.798,"Hiphop",0,2,0.253,-5.902,1,"Rooftops",0.292,186.904,4,0.422
0.114,0.757,233173,0.862,"Hiphop",0.000192,2,0.285,-3.519,1,"Ooh Ahh (My Life Be Like) (feat. Toby Mac)",0.0695,198.042,4,0.823
0.128,0.216,265480,0.497,"Hiphop",2.39e-06,10,0.111,-8.025,1,"ARE WE STILL FRIENDS?",0.0371,187.308,3,0.313
0.0881,0.689,244867,0.478,"Hiphop",2.45e-06,1,0.357,-9.142,1,"Baby Boy (feat. Sean Paul)",0.231,182.078,4,0.774
0.00989,0.426,192440,0.78,"Hiphop",0,6,0.167,-6.007,1,"Miss January",0.421,190.434,4,0.568
0.0515,0.753,134040,0.539,"Hiphop",1.19e-05,6,0.0841,-8.03,0,"Invocation",0.425,167.84,4,0.78
0.323,0.686,225120,0.494,"Hiphop",0.0473,8,0.104,-10.632,0,"Atlantis",0.0447,138.969,4,0.639
0.018,0.874,257667,0.62,"Hiphop",0,9,0.0372,-4.764,0,"That's That Shit",0.169,164.122,4,0.763
0.028,0.836,206227,0.806,"Hiphop",0,0,0.108,-5.097,1,"Fired Up",0.185,179.936,4,0.549
0.0246,0.841,283693,0.733,"Hiphop",0,1,0.174,-5.077,1,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",0.142,130.009,4,0.284
0.168,0.88,283067,0.814,"Hiphop",0.00672,11,0.0584,-6.307,0,"Big Pimpin'",0.14,138.083,4,0.942
0.00178,0.911,332459,0.552,"Hiphop",2.16e-06,2,0.0956,-8.311,1,"Country to the City (feat. Jg Made Um Look)",0.199,194.478,4,0.384
0.0247,0.609,150160,0.64,"Hiphop",0,10,0.079,-7.633,1,"cobain",0.0432,141.957,4,0.425
0.576,0.537,268720,0.736,"Hiphop",0,11,0.0682,-8.276,0,"Cold Summer",0.299,175.5,4,0.398
0.349,0.646,224440,0.813,"Hiphop",9.37e-05,6,0.0427,-3.846,0,"21 Questions",0.299,185.458,4,0.895
0.0873,0.763,227282,0.604,"Hiphop",0,1,0.326,-6.445,1,"I Still Luv Her (feat. Scoe & Don Dolla)",0.207,189.98,4,0.729
0.0306,0.61,196695,0.76,"Hiphop",0,0,0.246,-5.788,1,"Nas Album Done (feat. Nas)",0.378,179.712,4,0.352
0.626,0.623,197822,0.473,"Hiphop",0,8,0.119,-8.336,1,"Once an Addict - Interlude",0.461,168.132,4,0.138
0.317,0.94,212360,0.743,"Hiphop",0,5,0.0909,-5.166,0,"Smack That",0.0475,118.988,4,0.932
0.0128,0.714,258560,0.825,"Hiphop",0.000569,11,0.049,-5.447,0,"Shy Guy",0.0751,188.148,4,0.751
0.762,0.852,263429,0.696,"Hiphop",1.03e-05,1,0.128,-5.312,1,"Earth",0.26,180.922,4,0.437
0.149,0.827,241640,0.661,"Hiphop",0,1,0.1,-8.326,1,"The Set Up",0.346,191.988,4,0.722
0.242,0.835,208160,0.662,"Hiphop",4.1e-06,7,0.0596,-6.689,0,"Who Knows What U'll Find",0.0453,206.048,4,0.96
0.0448,0.587,227653,0.863,"Hiphop",0,2,0.13,-4.43,0,"It's All On Me",0.496,179.404,4,0.198
0.0856,0.679,223547,0.509,"Hiphop",0,4,0.438,-7.31,1,"Tha Crossroads",0.0617,144.29,4,0.534
0.647,0.449,164906,0.667,"Hiphop",6.37e-06,11,0.113,-8.092,0,"White Bronco",0.308,161.502,4,0.085
0.723,0.586,235480,0.512,"Hiphop",2e-04,8,0.119,-8.819,0,"Snow On Tha Bluff",0.0668,151.714,4,0.235
0.0513,0.733,159670,0.389,"Hiphop",0,10,0.141,-8.468,0,"Heart On Ice",0.0738,157.878,3,0.244
0.0204,0.745,131280,0.642,"Hiphop",0,7,0.0658,-6.257,0,"Ransom",0.287,179.974,4,0.226
0.198,0.383,547733,0.579,"Hiphop",0.00184,1,0.517,-3.765,0,"Runaway",0.103,173.044,4,0.103
0.126,0.58,165053,0.469,"Hiphop",7.32e-05,0,0.099,-5.946,0,"Feel The Love",0.104,110.573,4,0.369
0.224,0.896,223133,0.457,"Hiphop",1.47e-06,8,0.0832,-9.075,0,"Music (feat. Marvin Gaye)",0.0777,200.086,4,0.921
0.629,0.51,234285,0.71,"Hiphop",0,5,0.0607,-6.891,0,"Babylon (feat. Kendrick Lamar)",0.113,131.891,4,0.367
0.295,0.555,184004,0.615,"Hiphop",3.22e-06,2,0.297,-6.477,1,"Dirty Laundry",0.287,174.076,4,0.436
0.0247,0.825,197240,0.694,"Hiphop",0.0124,1,0.356,-7.604,1,"TOGETHER",0.177,112.017,4,0.809
0.149,0.864,226800,0.643,"Hiphop",7.03e-06,6,0.263,-7.841,1,"Represent",0.0675,190.386,4,0.94
0.201,0.606,283600,0.663,"Hiphop",0.22,7,0.227,-7.239,1,"Answers",0.378,171.4,4,0.517
0.301,0.792,139200,0.571,"Hiphop",0,8,0.1,-7.539,0,"Kamikaze",0.094,199.998,4,0.556
0.211,0.449,228373,0.599,"Hiphop",0,1,0.327,-4.892,1,"Call Out My Name",0.0369,134.144,3,0.165
0.0981,0.817,212760,0.818,"Hiphop",1.45e-06,8,0.0798,-4.911,0,"Feel Me Flow",0.133,180.386,4,0.855
0.223,0.45,129730,0.332,"Hiphop",0.0145,0,0.113,-11.524,1,"Reflection",0.0355,119.914,4,0.0636
0.0239,0.863,205400,0.589,"Hiphop",4.7e-06,7,0.0405,-4.263,1,"Role Model",0.258,183.924,4,0.773
0.0374,0.601,186307,0.621,"Hiphop",1.75e-06,6,0.188,-5.576,0,"Only U - No Intro",0.0434,189.094,4,0.278
0.155,0.695,164992,0.735,"Hiphop",0,9,0.271,-6.173,0,"Ganja Day",0.348,172.282,4,0.818
0.814,0.63,401933,0.449,"Hiphop",0.575,6,0.106,-8.549,0,"Ttktv",0.252,158.861,4,0.0738
0.545,0.725,207214,0.844,"Hiphop",0,3,0.121,-6.903,0,"This Life",0.0676,152.065,4,0.826
0.00809,0.746,202267,0.863,"Hiphop",6.01e-05,6,0.57,-7.723,0,"House of the Rising Drum",0.171,104.372,4,0.869
0.00707,0.819,195906,0.688,"Hiphop",0.134,10,0.158,-4.52,0,"Runnin",0.115,143.054,4,0.346
0.539,0.562,179040,0.714,"Hiphop",0,11,0.703,-7.936,0,"Dream Eater",0.18,151.974,4,0.509
0.0507,0.718,289173,0.713,"Hiphop",0,6,0.867,-6.442,0,"Growing Pains",0.263,168.96,4,0.731
0.0173,0.882,227933,0.874,"Hiphop",1.84e-06,6,0.152,-4.518,1,"Gettin' Jiggy Wit It",0.141,107.88,4,0.842
0.834,0.489,66133,0.624,"Hiphop",0.347,4,0.325,-1.916,0,"Riot!",0.0344,167.108,4,0.574
0.337,0.63,202193,0.446,"Hiphop",0,1,0.166,-8.9,1,"Life's A Mess (feat. Halsey)",0.0351,143.078,4,0.177
0.00293,0.74,232307,0.552,"Hiphop",0,6,0.11,-10.193,1,"Da Bichez",0.31,179.976,4,0.713
0.207,0.809,383765,0.902,"Hiphop",0,1,0.307,-4.47,1,"I'm Nappy",0.181,180.792,4,0.788
0.0222,0.684,215627,0.817,"Hiphop",2.15e-05,0,0.439,-5.499,1,"Save Your Tears",0.0308,118.059,4,0.623
0.0027,0.677,196827,0.655,"Hiphop",0.276,7,0.162,-5.541,1,"Deira City Centre",0.0433,200.238,4,0.146
0.0731,0.911,251800,0.54,"Hiphop",0.000123,1,0.0768,-7.016,1,"Real Soon",0.223,194.828,4,0.87
0.0427,0.807,242526,0.767,"Hiphop",0.000173,10,0.149,-4.785,1,"Strictly 4 All",0.136,189.936,4,0.279
0.265,0.798,211427,0.733,"Hiphop",1.25e-06,7,0.114,-4.811,0,"92 Explorer",0.0476,146.046,4,0.861
0.021,0.65,197800,0.859,"Hiphop",0,1,0.0986,-4.54,0,"Hands On The Wheel",0.0957,127.828,4,0.169
0.0193,0.52,296880,0.768,"Hiphop",0.00034,8,0.104,-3.489,0,"Like Toy Soldiers",0.359,158.356,4,0.398
0.275,0.875,274093,0.658,"Hiphop",0,0,0.122,-3.641,1,"Hell on Earth (Front Lines)",0.359,184.078,4,0.661
0.073,0.851,214361,0.715,"Hiphop",0,2,0.112,-6.943,1,"Revenge",0.107,111.987,4,0.264
0.0888,0.638,195750,0.66,"Hiphop",0,2,0.375,-10.762,1,"BANK",0.301,160.076,4,0.409
0.0312,0.886,177184,0.427,"Hiphop",0.00099,6,0.0906,-10.028,1,"Chill Bill (feat. J. Davi$ & Spooks)",0.145,108.034,4,0.23
0.000331,0.862,244733,0.606,"Hiphop",4.87e-06,7,0.0706,-8.136,1,"Phenomenon",0.276,105.972,4,0.485
0.0317,0.484,249522,0.852,"Hiphop",0,11,0.0547,-4.442,0,"Harder Than You Think",0.274,103.578,4,0.766
0.144,0.785,290427,0.871,"Hiphop",0,4,0.309,-2.692,0,"The Way I Am",0.265,174.496,4,0.315
0.0348,0.76,177685,0.652,"Hiphop",0,6,0.307,-7.321,1,"Talk Dirty (feat. 2 Chainz)",0.232,200.63,4,0.759
0.584,0.877,243013,0.681,"Hiphop",0,1,0.119,-6.277,0,"Just Dippin'",0.259,189.67,4,0.839
0.212,0.725,212245,0.627,"Hiphop",4.27e-06,2,0.181,-8.275,1,"Substance Abuse",0.344,181.02,4,0.576
0.0159,0.888,198253,0.699,"Hiphop",0.000306,1,0.111,-10.425,1,"Shake Your Rump",0.164,206.132,4,0.697
0.286,0.661,201493,0.72,"Hiphop",0,7,0.106,-4.726,1,"Everyday Normal Guy",0.316,169.899,4,0.688
0.0193,0.625,224253,0.621,"Hiphop",3.04e-05,10,0.124,-9.595,0,"Last Dayz",0.439,176.432,4,0.771
0.374,0.5,269333,0.668,"Hiphop",9e-04,9,0.11,-8.629,1,"Homesick",0.215,180.028,4,0.463
0.0131,0.704,265667,0.926,"Hiphop",1.16e-05,7,0.266,-6.845,1,"Guerillas In Tha Mist",0.225,186.734,4,0.56
0.031,0.75,366400,0.794,"Hiphop",0,9,0.0829,-6.521,1,"Call of da Wild (feat. Goodie Mob)",0.351,177.786,4,0.579
0.189,0.787,303053,0.799,"Hiphop",0,8,0.3,-4.68,0,"Ridin'",0.0993,143.052,4,0.835
0.596,0.757,200792,0.528,"Hiphop",0.000117,4,0.117,-7.409,0,"Black Water",0.116,175.996,4,0.58
0.0239,0.853,233787,0.693,"Hiphop",0,1,0.11,-6.87,1,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",0.275,191.934,4,0.662
0.33,0.609,215509,0.799,"Hiphop",0,9,0.108,-6.883,1,"A.D.H.D",0.24,157.74,4,0.582
0.011,0.914,230427,0.564,"Hiphop",1.22e-06,2,0.0775,-7.423,1,"Tight To Def",0.2,189.046,4,0.61
0.0325,0.901,251720,0.813,"Hiphop",1.09e-05,7,0.144,-4.509,1,"Business",0.199,192.884,4,0.502
0.0105,0.725,74733,0.617,"Hiphop",0.00659,7,0.0688,-6.297,1,"Intro",0.0733,189.194,4,0.552
0.0711,0.898,224693,0.92,"Hiphop",5.92e-05,5,0.0908,-7.859,1,"Me Myself And I",0.0636,114.343,4,0.875
0.0778,0.884,263227,0.677,"Hiphop",0,1,0.0732,-5.603,1,"Work It",0.283,203.736,4,0.584
0.00813,0.679,256874,0.795,"Hiphop",0,7,0.0531,-5.466,1,"The Obvious Joint",0.297,172.196,4,0.729
0.00084,0.946,259307,0.837,"Hiphop",0,1,0.0482,-5.355,0,"You Can Do It",0.164,199.762,4,0.893
0.71,0.686,194933,0.429,"Hiphop",3.41e-06,8,0.166,-10.402,0,"Where This Flower Blooms (feat. Frank Ocean)",0.15,130.09,4,0.27
0.379,0.767,243270,0.476,"Hiphop",0,0,0.106,-12.676,1,"One Night",0.126,129.962,4,0.38
0.18,0.759,285800,0.866,"Hiphop",0,11,0.939,-3.084,0,"Imma Tell",0.26,155.945,4,0.565
